profile_id,module_path,invocation_index,shape,dtype,epsilon,elementwise_affine,input_sha256,output_sha256,input_stats,output_stats
action_dit_norm3,action_head.model.transformer_blocks.25.norm3,121,"[1, 41, 1536]",bfloat16,1e-05,False,9d8534b7863ab6812777a9676173442c1e26fffe4f495a435367d901889394ed,a5a952996a4e0d2d3137c51400b22a70ff5c3704942e6a382b4d70ae2210c8cb,"{""inf_count"": 0, ""max"": 856.0, ""mean"": 0.34314900636672974, ""min"": -632.0, ""nan_count"": 0, ""std"": 16.86490249633789, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 13.5625, ""mean"": 8.314363185490947e-06, ""min"": -10.875, ""nan_count"": 0, ""std"": 1.000091314315796, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.26.norm1.norm,122,"[1, 41, 1536]",bfloat16,1e-05,False,d3ed52a2959beb659bf10229c440a90e03fb522bf6b36762f6960a91e11cf092,6fab1d4a093f7770620632ff4d6a3be3ef77011f98ca16046e72edef5b1b4f2c,"{""inf_count"": 0, ""max"": 908.0, ""mean"": 0.5698445439338684, ""min"": -652.0, ""nan_count"": 0, ""std"": 19.845375061035156, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 13.3125, ""mean"": -8.510864972777199e-06, ""min"": -9.5625, ""nan_count"": 0, ""std"": 0.9999370574951172, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.26.norm3,122,"[1, 41, 1536]",bfloat16,1e-05,False,ab86df0fc011ecf7087dd3bfe97b58b15bff0a4af3178a8be5588bc5e6b4fd87,9b58386967cd82e0df1df87b9df4fb3942b117fb995dc4bacd17b2072b1f0b5b,"{""inf_count"": 0, ""max"": 908.0, ""mean"": 0.573851466178894, ""min"": -652.0, ""nan_count"": 0, ""std"": 19.857189178466797, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 13.3125, ""mean"": -4.662003902922152e-06, ""min"": -9.5625, ""nan_count"": 0, ""std"": 0.9999425411224365, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.27.norm1.norm,123,"[1, 41, 1536]",bfloat16,1e-05,False,60c8d3ff0fc458a5b062e8ae2e57a64cfe3aeb8e556948fa907a2c8b9af73589,0ddb84e47aa3062627965e179608277bc2c0f6518ea4207886e6bb610f422848,"{""inf_count"": 0, ""max"": 956.0, ""mean"": 0.8102664947509766, ""min"": -684.0, ""nan_count"": 0, ""std"": 23.042333602905273, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 13.0625, ""mean"": -1.809945956665615e-06, ""min"": -9.375, ""nan_count"": 0, ""std"": 0.9999725818634033, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.27.norm3,123,"[1, 41, 1536]",bfloat16,1e-05,False,74bbffb40b279137cb7634ffa9f23a21e02fa11f3f0e3cbdab8acedca376165f,3734684e526a02705d91e493e24a0205f7166bfc43a81954f9cd6237528a750f,"{""inf_count"": 0, ""max"": 956.0, ""mean"": 0.7967838048934937, ""min"": -680.0, ""nan_count"": 0, ""std"": 22.831218719482422, ""zero_count"": 18}","{""inf_count"": 0, ""max"": 13.125, ""mean"": 2.7515054625837365e-06, ""min"": -9.375, ""nan_count"": 0, ""std"": 0.9999954104423523, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.28.norm1.norm,124,"[1, 41, 1536]",bfloat16,1e-05,False,dccc8d43f86e9dcad20e749f6b12e4fc3845a8b2e88699a283b6d28b5adb6dd0,3918add2734a7a54f997b4795d50efdb1420c3c296c309fc23060de77cca57e8,"{""inf_count"": 0, ""max"": 1056.0, ""mean"": 1.3860485553741455, ""min"": -720.0, ""nan_count"": 0, ""std"": 30.529319763183594, ""zero_count"": 9}","{""inf_count"": 0, ""max"": 12.9375, ""mean"": -4.085583441337803e-06, ""min"": -9.0625, ""nan_count"": 0, ""std"": 0.9999651312828064, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.28.norm3,124,"[1, 41, 1536]",bfloat16,1e-05,False,b7de1b5eaccb928f559f412915474d268dba23cfa223d26292e12fecf93ea1a5,0c6286821f2eca31d1430bdab6190f7a1965d735470073234156dbe016f8f009,"{""inf_count"": 0, ""max"": 1056.0, ""mean"": 1.3786343336105347, ""min"": -720.0, ""nan_count"": 0, ""std"": 30.482288360595703, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 12.9375, ""mean"": 3.5132818538841093e-06, ""min"": -9.125, ""nan_count"": 0, ""std"": 1.000010371208191, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.29.norm1.norm,125,"[1, 41, 1536]",bfloat16,1e-05,False,1af6a69e7210f2b06db59971e6eeda37b3893f36ac7c47dd87ffae1dffbe4fb7,13860ae22d6420a2b992ce65a38ae515234fc8045b962384e42059a6775f2022,"{""inf_count"": 0, ""max"": 1144.0, ""mean"": 1.9325071573257446, ""min"": -756.0, ""nan_count"": 0, ""std"": 38.31489562988281, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -1.1983926242464804e-06, ""min"": -8.9375, ""nan_count"": 0, ""std"": 0.9999516010284424, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.29.norm3,125,"[1, 41, 1536]",bfloat16,1e-05,False,800e5cc86a81ab956117b07841e62eef967f330afcfbb5b522e1dbe6233998c7,71c5ae9156d9e5d6f88a349a678b505dd8cc03246a3c68832c201098348dcb2e,"{""inf_count"": 0, ""max"": 1136.0, ""mean"": 1.9076106548309326, ""min"": -748.0, ""nan_count"": 0, ""std"": 37.827606201171875, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 12.625, ""mean"": -2.0119718101341277e-05, ""min"": -8.875, ""nan_count"": 0, ""std"": 0.9998596906661987, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.30.norm1.norm,126,"[1, 41, 1536]",bfloat16,1e-05,False,2710b5e4687ebe43b8ffb221b3b32e3eed7d26b5473f8ee98e58c3279a2114e1,3a70d970e7b8e9404c7e59d9beb5d5f6c19cc62b96f60a6468f35fbc4e9c48f6,"{""inf_count"": 0, ""max"": 1208.0, ""mean"": 2.3558638095855713, ""min"": -772.0, ""nan_count"": 0, ""std"": 44.21675109863281, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 12.5, ""mean"": 1.4879354239383247e-05, ""min"": -9.1875, ""nan_count"": 0, ""std"": 1.000091791152954, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.30.norm3,126,"[1, 41, 1536]",bfloat16,1e-05,False,c340bde2c2ca4d15995f20cf8fced43ab23302c98c41203fda4b87276a12e651,4599c592da7dfc8dae187062186bdd8dfbb3d8f57e475ec983e22f0c3b6d46f0,"{""inf_count"": 0, ""max"": 1208.0, ""mean"": 2.3512439727783203, ""min"": -772.0, ""nan_count"": 0, ""std"": 44.18876647949219, ""zero_count"": 5}","{""inf_count"": 0, ""max"": 12.5, ""mean"": -8.853470490066684e-07, ""min"": -9.25, ""nan_count"": 0, ""std"": 0.999980628490448, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.31.norm1.norm,127,"[1, 41, 1536]",bfloat16,1e-05,False,d0e393a86e0f391f8d36acab599246d9d90ff7f57efde718c2d22c366f29ea9d,48f45b72802cc54fbce308712dd0441d92b1522c174c8a36175ac01bac6f0e2b,"{""inf_count"": 0, ""max"": 1248.0, ""mean"": 2.516374349594116, ""min"": -792.0, ""nan_count"": 0, ""std"": 46.85320281982422, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 12.5, ""mean"": -1.1131531209684908e-05, ""min"": -8.9375, ""nan_count"": 0, ""std"": 0.9999176859855652, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.31.norm3,127,"[1, 41, 1536]",bfloat16,1e-05,False,23b61ea89755b163cbee5389d078f708e781be2c37ae2abd4624ea317fd6d976,dcdc11c9362c1e42562afc8a94b996f894b95c62b6d2836de805678f32ff891c,"{""inf_count"": 0, ""max"": 1248.0, ""mean"": 2.4972927570343018, ""min"": -788.0, ""nan_count"": 0, ""std"": 46.552371978759766, ""zero_count"": 19}","{""inf_count"": 0, ""max"": 12.5, ""mean"": 1.4762083992536645e-05, ""min"": -8.875, ""nan_count"": 0, ""std"": 1.0000925064086914, ""zero_count"": 0}"
action_dit_norm_out,action_head.model.norm_out,3,"[1, 41, 1536]",bfloat16,1e-06,False,09748b7da038db70d2764ffd117fe68fdb9b490ea960dfb0a989c2d25d96a409,2e491a0b057e05f7188aae22bfe094daea9ba322ed36f28d30319e83b5abc31f,"{""inf_count"": 0, ""max"": 1216.0, ""mean"": 2.335590124130249, ""min"": -772.0, ""nan_count"": 0, ""std"": 42.78286361694336, ""zero_count"": 30}","{""inf_count"": 0, ""max"": 12.5625, ""mean"": 1.0417244084237609e-05, ""min"": -9.0, ""nan_count"": 0, ""std"": 1.0001039505004883, ""zero_count"": 0}"
